timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1559253,34369.0,41333.0,44417.0,39881.0,0,0,0,40000
1559263,34389.0,39957.0,46091.0,39563.0,0,0,0,40000
1559273,33053.0,41449.0,45821.0,39677.0,0,0,0,40000
1559283,33976.0,40364.0,46206.0,39454.0,0,0,0,40000
1559293,32274.0,41216.0,46960.0,39550.0,0,0,0,40000
1559303,33221.0,39965.0,46529.0,40285.0,0,0,0,40000
1559313,32725.0,40615.0,46335.0,40325.0,0,0,0,40000
1559323,32817.0,40701.0,46679.0,39803.0,0,0,0,40000
1559333,32242.0,40218.0,47116.0,40424.0,0,0,0,40000
1559343,32721.0,39383.0,46683.0,41213.0,0,0,0,40000
1559353,33014.0,39568.0,47140.0,40278.0,0,0,0,40000
1559363,32751.0,41011.0,46371.0,39867.0,0,0,0,40000
1559373,32398.0,39960.0,47222.0,40420.0,0,0,0,40000
1559383,34289.0,38629.0,45097.0,41985.0,0,0,0,40000
1559393,34574.0,37808.0,45118.0,42500.0,0,0,0,40000
1559403,34221.0,39719.0,45127.0,40933.0,0,0,0,40000
1559413,34996.0,39800.0,44308.0,40896.0,0,0,0,40000
1559423,35755.0,38787.0,43901.0,41557.0,0,0,0,40000
1559433,34295.0,38801.0,45511.0,41393.0,0,0,0,40000
1559443,33831.0,40199.0,45873.0,40097.0,0,0,0,40000
1559453,34361.0,40723.0,45373.0,39543.0,0,0,0,40000
1559463,34347.0,40949.0,45573.0,39131.0,0,0,0,40000
1559473,33767.0,41691.0,46007.0,38535.0,0,0,0,40000
1559483,33364.0,41642.0,46362.0,38632.0,0,0,0,40000
1559493,32792.0,41502.0,46836.0,38870.0,0,0,0,40000
1559503,35212.0,41264.0,44390.0,39134.0,0,0,0,40000
1559513,33762.0,41396.0,46140.0,38702.0,0,0,0,40000
1559523,34175.0,41271.0,45397.0,39157.0,0,0,0,40000
1559533,35070.0,40134.0,45204.0,39592.0,0,0,0,40000
1559543,36013.0,41239.0,43763.0,38985.0,0,0,0,40000
1559553,34846.0,40352.0,45410.0,39392.0,0,0,0,40000
1559563,34484.0,41030.0,44806.0,39680.0,0,0,0,40000
1559573,35517.0,40597.0,44465.0,39421.0,0,0,0,40000
1559583,35865.0,41253.0,43775.0,39107.0,0,0,0,40000
1559593,36615.0,39867.0,43097.0,40421.0,0,0,0,40000
1559603,35687.0,40245.0,43413.0,40655.0,0,0,0,40000
1559613,36142.0,39850.0,44046.0,39962.0,0,0,0,40000
1559623,34685.0,40905.0,44991.0,39419.0,0,0,0,40000
1559633,33978.0,40810.0,46274.0,38938.0,0,0,0,40000
1559643,34325.0,41501.0,45347.0,38827.0,0,0,0,40000
1559653,34180.0,40844.0,46044.0,38932.0,0,0,0,40000
1559663,33965.0,40611.0,45695.0,39729.0,0,0,0,40000
1559673,33049.0,40303.0,46361.0,40287.0,0,0,0,40000
1559683,34871.0,40053.0,44871.0,40205.0,0,0,0,40000
1559693,35887.0,38789.0,43871.0,41453.0,0,0,0,40000
1559703,34817.0,40537.0,44499.0,40147.0,0,0,0,40000
1559713,34024.0,40334.0,45432.0,40210.0,0,0,0,40000
1559723,34110.0,40106.0,45546.0,40238.0,0,0,0,40000
1559733,33805.0,39947.0,46025.0,40223.0,0,0,0,40000
1559743,33814.0,40870.0,45494.0,39822.0,0,0,0,40000
1559753,32706.0,42136.0,46988.0,38170.0,0,0,0,40000
1559763,32914.0,39214.0,47036.0,40836.0,0,0,0,40000
1559773,33382.0,39880.0,46586.0,40152.0,0,0,0,40000
1559783,33521.0,40383.0,45951.0,40145.0,0,0,0,40000
1559793,33861.0,40719.0,46223.0,39197.0,0,0,0,40000
1559803,33959.0,41285.0,45489.0,39267.0,0,0,0,40000
1559813,34718.0,39076.0,45056.0,41150.0,0,0,0,40000
1559823,33679.0,40259.0,45313.0,40749.0,0,0,0,40000
1559833,34053.0,39771.0,46083.0,40093.0,0,0,0,40000
