timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1313609,35066.0,39874.0,44544.0,40516.0,0,0,0,40000
1313619,34964.0,40558.0,44652.0,39826.0,0,0,0,40000
1313629,35858.0,40192.0,44244.0,39706.0,0,0,0,40000
1313639,35766.0,40668.0,43958.0,39608.0,0,0,0,40000
1313649,35831.0,40657.0,43627.0,39885.0,0,0,0,40000
1313659,34845.0,41245.0,44353.0,39557.0,0,0,0,40000
1313669,34620.0,41600.0,45436.0,38344.0,0,0,0,40000
1313679,34570.0,40664.0,45302.0,39464.0,0,0,0,40000
1313689,33203.0,42705.0,46037.0,38055.0,0,0,0,40000
1313699,34412.0,40674.0,45620.0,39294.0,0,0,0,40000
1313709,34503.0,41479.0,45403.0,38615.0,0,0,0,40000
1313719,35040.0,40538.0,44848.0,39574.0,0,0,0,40000
1313729,34830.0,40790.0,44820.0,39560.0,0,0,0,40000
1313739,35133.0,39955.0,44799.0,40113.0,0,0,0,40000
1313749,36005.0,40125.0,43635.0,40235.0,0,0,0,40000
1313759,36288.0,38888.0,43252.0,41572.0,0,0,0,40000
1313769,35504.0,39246.0,44020.0,41230.0,0,0,0,40000
1313779,35594.0,39220.0,43796.0,41390.0,0,0,0,40000
1313789,35619.0,40087.0,44397.0,39897.0,0,0,0,40000
1313799,34466.0,40312.0,44688.0,40534.0,0,0,0,40000
1313809,34141.0,40679.0,45671.0,39509.0,0,0,0,40000
1313819,32899.0,41167.0,47359.0,38575.0,0,0,0,40000
1313829,33175.0,42117.0,46117.0,38591.0,0,0,0,40000
1313839,32846.0,41198.0,47618.0,38338.0,0,0,0,40000
1313849,33074.0,41446.0,46248.0,39232.0,0,0,0,40000
1313859,32101.0,42571.0,48005.0,37323.0,0,0,0,40000
1313869,33591.0,41705.0,45999.0,38705.0,0,0,0,40000
1313879,34103.0,40671.0,45081.0,40145.0,0,0,0,40000
1313889,34514.0,39070.0,45534.0,40882.0,0,0,0,40000
1313899,34983.0,39317.0,44345.0,41355.0,0,0,0,40000
1313909,34774.0,39922.0,45090.0,40214.0,0,0,0,40000
1313919,35420.0,39236.0,43932.0,41412.0,0,0,0,40000
1313929,35124.0,38678.0,45090.0,41108.0,0,0,0,40000
1313939,34511.0,39349.0,44949.0,41191.0,0,0,0,40000
1313949,34761.0,38777.0,44917.0,41545.0,0,0,0,40000
1313959,35256.0,39478.0,44278.0,40988.0,0,0,0,40000
1313969,34705.0,39845.0,45557.0,39893.0,0,0,0,40000
1313979,33892.0,41508.0,45336.0,39264.0,0,0,0,40000
1313989,34728.0,41672.0,44620.0,38980.0,0,0,0,40000
1313999,35062.0,40628.0,44800.0,39510.0,0,0,0,40000
1314009,33721.0,40515.0,46597.0,39167.0,0,0,0,40000
1314019,33054.0,42354.0,46010.0,38582.0,0,0,0,40000
