timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1072786,32361.0,41845.0,47315.0,38479.0,0,0,0,40000
1072796,32960.0,41398.0,46426.0,39216.0,0,0,0,40000
1072806,33342.0,43246.0,46198.0,37214.0,0,0,0,40000
1072816,33789.0,43157.0,46245.0,36809.0,0,0,0,40000
1072826,34522.0,42676.0,45258.0,37544.0,0,0,0,40000
1072836,34202.0,42654.0,45736.0,37408.0,0,0,0,40000
1072846,35107.0,42237.0,44377.0,38279.0,0,0,0,40000
1072856,35321.0,42091.0,44969.0,37619.0,0,0,0,40000
1072866,35649.0,42441.0,44031.0,37879.0,0,0,0,40000
1072876,35561.0,41745.0,44395.0,38299.0,0,0,0,40000
1072886,35092.0,42624.0,45106.0,37178.0,0,0,0,40000
1072896,35254.0,42446.0,44574.0,37726.0,0,0,0,40000
1072906,35741.0,42579.0,44093.0,37587.0,0,0,0,40000
1072916,35505.0,43075.0,44107.0,37313.0,0,0,0,40000
1072926,36081.0,42557.0,43811.0,37551.0,0,0,0,40000
1072936,34784.0,42474.0,45280.0,37462.0,0,0,0,40000
1072946,35015.0,42639.0,45001.0,37345.0,0,0,0,40000
1072956,35365.0,42719.0,44293.0,37623.0,0,0,0,40000
1072966,35936.0,42316.0,43612.0,38136.0,0,0,0,40000
1072976,34913.0,42183.0,44583.0,38321.0,0,0,0,40000
1072986,35684.0,41266.0,44222.0,38828.0,0,0,0,40000
1072996,34817.0,41625.0,44977.0,38581.0,0,0,0,40000
1073006,35572.0,41034.0,44384.0,39010.0,0,0,0,40000
1073016,34862.0,41350.0,44852.0,38936.0,0,0,0,40000
1073026,34724.0,40790.0,44498.0,39988.0,0,0,0,40000
1073036,35069.0,41089.0,44623.0,39219.0,0,0,0,40000
1073046,34569.0,41931.0,44567.0,38933.0,0,0,0,40000
1073056,34155.0,40873.0,45887.0,39085.0,0,0,0,40000
1073066,33143.0,42329.0,46473.0,38055.0,0,0,0,40000
1073076,33973.0,41353.0,46233.0,38441.0,0,0,0,40000
1073086,33583.0,42167.0,45495.0,38755.0,0,0,0,40000
1073096,34116.0,41568.0,45524.0,38792.0,0,0,0,40000
1073106,33155.0,43067.0,46363.0,37415.0,0,0,0,40000
1073116,34992.0,40888.0,44864.0,39256.0,0,0,0,40000
1073126,34086.0,41090.0,45912.0,38912.0,0,0,0,40000
1073136,34953.0,41683.0,44607.0,38757.0,0,0,0,40000
1073146,34776.0,41138.0,44774.0,39312.0,0,0,0,40000
1073156,34996.0,41196.0,44850.0,38958.0,0,0,0,40000
1073166,34832.0,40586.0,44948.0,39634.0,0,0,0,40000
1073176,34541.0,41049.0,44455.0,39955.0,0,0,0,40000
1073186,35335.0,41245.0,44931.0,38489.0,0,0,0,40000
1073196,34474.0,41552.0,45446.0,38528.0,0,0,0,40000
1073206,34386.0,40988.0,45008.0,39618.0,0,0,0,40000
1073216,34990.0,41516.0,44414.0,39080.0,0,0,0,40000
1073226,35344.0,40728.0,44116.0,39812.0,0,0,0,40000
1073236,34402.0,42230.0,45860.0,37508.0,0,0,0,40000
1073246,34228.0,42640.0,45082.0,38050.0,0,0,0,40000
1073256,34667.0,41925.0,45429.0,37979.0,0,0,0,40000
1073266,35341.0,41563.0,43989.0,39107.0,0,0,0,40000
1073276,35398.0,41242.0,44788.0,38572.0,0,0,0,40000
1073286,35072.0,41158.0,44410.0,39360.0,0,0,0,40000
1073296,35007.0,41263.0,44845.0,38885.0,0,0,0,40000
1073306,35554.0,41168.0,44274.0,39004.0,0,0,0,40000
1073316,36522.0,41190.0,43340.0,38948.0,0,0,0,40000
1073326,34401.0,42121.0,45021.0,38457.0,0,0,0,40000
1073336,35398.0,41146.0,43972.0,39484.0,0,0,0,40000
1073346,34314.0,42054.0,45760.0,37872.0,0,0,0,40000
1073356,34250.0,41138.0,45338.0,39274.0,0,0,0,40000
